b'id',b'key',b'value',b'type' 
b'460808831',b'postcode',b'J9H 1Y6',b'addr'
b'460808831',b'housenumber',b'186',b'addr'
b'460809037',b'building',b'yes',b'regular'
b'460809037',b'city',b'Gatineau',b'addr'
b'460809037',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809037',b'street',b'Rue Victor-Beaudry',b'addr'
b'460809037',b'postcode',b'J9H 7M4',b'addr'
b'460809037',b'housenumber',b'157',b'addr'
b'460809157',b'building',b'yes',b'regular'
b'460809157',b'city',b'Gatineau',b'addr'
b'460809157',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809157',b'street',b'Rue Arthur-Quesnel',b'addr'
b'460809157',b'postcode',b'J9H 7T7',b'addr'
b'460809157',b'housenumber',b'151',b'addr'
b'460809290',b'building',b'yes',b'regular'
b'460809290',b'city',b'Gatineau',b'addr'
b'460809290',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809290',b'street',b'Rue Arthur-Quesnel',b'addr'
b'460809290',b'postcode',b'J9H 7T7',b'addr'
b'460809290',b'housenumber',b'127',b'addr'
b'460809390',b'building',b'yes',b'regular'
b'460809390',b'city',b'Gatineau',b'addr'
b'460809390',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809390',b'street',b'Rue \xc3\x89mile-Ducharme',b'addr'
b'460809390',b'postcode',b'J9H 7J8',b'addr'
b'460809390',b'housenumber',b'12',b'addr'
b'460809492',b'building',b'yes',b'regular'
b'460809492',b'city',b'Gatineau',b'addr'
b'460809492',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809492',b'street',b'Chemin Cochrane',b'addr'
b'460809492',b'housenumber',b'48',b'addr'
b'460809650',b'building',b'yes',b'regular'
b'460809650',b'city',b'Gatineau',b'addr'
b'460809650',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809650',b'street',b'Rue Guilford-Booth',b'addr'
b'460809650',b'postcode',b'J9H 7E8',b'addr'
b'460809650',b'housenumber',b'35',b'addr'
b'460809845',b'building',b'yes',b'regular'
b'460809845',b'city',b'Gatineau',b'addr'
b'460809845',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809845',b'street',b'Rue Victor-Beaudry',b'addr'
b'460809845',b'postcode',b'J9H 7K1',b'addr'
b'460809845',b'housenumber',b'106',b'addr'
b'460809954',b'building',b'yes',b'regular'
b'460809954',b'city',b'Gatineau',b'addr'
b'460809954',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460809954',b'street',b'Rue Victor-Beaudry',b'addr'
b'460809954',b'housenumber',b'78',b'addr'
b'460810055',b'building',b'yes',b'regular'
b'460810055',b'city',b'Gatineau',b'addr'
b'460810055',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460810055',b'street',b'Rue Guilford-Booth',b'addr'
b'460810055',b'postcode',b'J9H 7C9',b'addr'
b'460810055',b'housenumber',b'25',b'addr'
b'460938366',b'building',b'yes',b'regular'
b'460938366',b'city',b'Gatineau',b'addr'
b'460938366',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460938366',b'street',b'Promenade Crescent',b'addr'
b'460938366',b'housenumber',b'48',b'addr'
b'460938481',b'building',b'yes',b'regular'
b'460938481',b'city',b'Gatineau',b'addr'
b'460938481',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460938481',b'street',b'Promenade Oval',b'addr'
b'460938481',b'postcode',b'J9H 1V4',b'addr'
b'460938481',b'housenumber',b'57',b'addr'
b'460953115',b'building',b'yes',b'regular'
b'460953115',b'city',b'Gatineau',b'addr'
b'460953115',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460953115',b'street',b'Rue Jean-Gascon',b'addr'
b'460953115',b'housenumber',b'44',b'addr'
b'460953234',b'building',b'yes',b'regular'
b'460953234',b'city',b'Gatineau',b'addr'
b'460953234',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460953234',b'street',b'Rue F\xc3\xa9lix-Leclerc',b'addr'
b'460953234',b'postcode',b'J9H 6Y4',b'addr'
b'460953234',b'housenumber',b'104',b'addr'
b'460960981',b'building',b'yes',b'regular'
b'460960981',b'city',b'Gatineau',b'addr'
b'460960981',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460960981',b'street',b'Rue de Cherbourg',b'addr'
b'460960981',b'postcode',b'J9H 6G8',b'addr'
b'460960981',b'housenumber',b'24',b'addr'
b'460972846',b'building',b'yes',b'regular'
b'460972846',b'city',b'Gatineau',b'addr'
b'460972846',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460972846',b'street',b'Rue Houle',b'addr'
b'460972846',b'postcode',b'J9H 1P5',b'addr'
b'460972846',b'housenumber',b'7',b'addr'
b'460973094',b'building',b'yes',b'regular'
b'460973094',b'city',b'Gatineau',b'addr'
b'460973094',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460973094',b'street',b'Rue Tavernier',b'addr'
b'460973094',b'postcode',b'J9H 1X2',b'addr'
b'460973094',b'housenumber',b'17',b'addr'
b'460991103',b'building',b'yes',b'regular'
b'460991103',b'city',b'Gatineau',b'addr'
b'460991103',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460991103',b'street',b'Rue Sainte-Th\xc3\xa9r\xc3\xa8se',b'addr'
b'460991103',b'housenumber',b'51',b'addr'
b'460996074',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'460996074',b'building',b'terrace',b'regular'
b'460996074',b'city',b'Gatineau',b'addr'
b'460996074',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460996074',b'street',b'Rue des Capucines',b'addr'
b'460996074',b'housenumber',b'43',b'addr'
b'460996184',b'building',b'yes',b'regular'
b'460996184',b'city',b'Gatineau',b'addr'
b'460996184',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460996184',b'street',b'Avenue des Jonquilles',b'addr'
b'460996184',b'postcode',b'J9A 2L1',b'addr'
b'460996184',b'housenumber',b'145',b'addr'
b'460996286',b'building',b'yes',b'regular'
b'460996286',b'city',b'Gatineau',b'addr'
b'460996286',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460996286',b'street',b'Boulevard Saint-Raymond',b'addr'
b'460996286',b'postcode',b'J9A 1X3',b'addr'
b'460996286',b'housenumber',b'285',b'addr'
b'461004745',b'building',b'yes',b'regular'
b'461004745',b'city',b'Gatineau',b'addr'
b'461004745',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461004745',b'street',b'Rue Beaumont',b'addr'
b'461004745',b'postcode',b'J9J 3G6',b'addr'
b'461004745',b'housenumber',b'677',b'addr'
b'461006524',b'building',b'detached',b'regular'
b'461006524',b'city',b'Gatineau',b'addr'
b'461006524',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461006524',b'street',b'Rue des Sucres',b'addr'
b'461006524',b'country',b'CA',b'addr'
b'461006524',b'postcode',b'J8V 4A8',b'addr'
b'461006524',b'housenumber',b'135',b'addr'
b'461007091',b'building',b'house',b'regular'
b'461007091',b'city',b'Gatineau',b'addr'
b'461007091',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461007091',b'street',"b""Impasse d'Anticosti""",b'addr'
b'461007091',b'country',b'CA',b'addr'
b'461007091',b'postcode',b'J8V 0A2',b'addr'
b'461007091',b'housenumber',b'14',b'addr'
b'461007200',b'building',b'house',b'regular'
b'461007200',b'city',b'Gatineau',b'addr'
b'461007200',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461007200',b'street',"b""Impasse d'Anticosti""",b'addr'
b'461007200',b'country',b'CA',b'addr'
b'461007200',b'postcode',b'J8V 0A3',b'addr'
b'461007200',b'housenumber',b'62',b'addr'
b'461017270',b'building',b'yes',b'regular'
b'461017270',b'city',b'Gatineau',b'addr'
b'461017270',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461017270',b'street',b'Rue Edgewood',b'addr'
b'461017270',b'postcode',b'J9J 3L4',b'addr'
b'461017270',b'housenumber',b'171',b'addr'
b'461138938',b'building',b'yes',b'regular'
b'461138938',b'city',b'Gatineau',b'addr'
b'461138938',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461138938',b'street',b'Rue Lyse-Daniels',b'addr'
b'461138938',b'postcode',b'J9J 3Y4',b'addr'
b'461138938',b'housenumber',b'170',b'addr'
b'461139061',b'building',b'yes',b'regular'
b'461139061',b'city',b'Gatineau',b'addr'
b'461139061',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461139061',b'street',b'Rue Roberta-Unwin',b'addr'
b'461139061',b'postcode',b'J9J 0J5',b'addr'
b'461139061',b'housenumber',b'352',b'addr'
b'461139162',b'building',b'yes',b'regular'
b'461139162',b'city',b'Gatineau',b'addr'
b'461139162',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461139162',b'street',b'Rue Lyse-Daniels',b'addr'
b'461139162',b'housenumber',b'76',b'addr'
b'461140444',b'building',b'yes',b'regular'
b'461140567',b'building',b'yes',b'regular'
b'461140669',b'building',b'yes',b'regular'
b'461140669',b'city',b'Gatineau',b'addr'
b'461140669',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461140669',b'street',b'Rue Royale',b'addr'
b'461140669',b'postcode',b'J9H 6Z4',b'addr'
b'461140669',b'housenumber',b'160',b'addr'
b'461161238',b'building',b'yes',b'regular'
b'461187306',b'building',b'apartments',b'regular'
b'461187306',b'city',b'Gatineau',b'addr'
b'461187306',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461187306',b'street',b'Chemin Pink',b'addr'
b'461187306',b'postcode',b'J9A 0E6',b'addr'
b'461187306',b'housenumber',b'2099',b'addr'
b'461187510',b'building',b'yes',b'regular'
b'461187510',b'city',b'Gatineau',b'addr'
b'461187510',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461187510',b'street',"b""Rue de l'Automne""",b'addr'
b'461187510',b'postcode',b'J9A 3S6',b'addr'
b'461187510',b'housenumber',b'10',b'addr'
b'461187644',b'building',b'yes',b'regular'
b'461187644',b'city',b'Gatineau',b'addr'
b'461187644',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461187644',b'street',"b""Rue de l'Automne""",b'addr'
b'461187644',b'postcode',b'J9A 3S7',b'addr'
b'461187644',b'housenumber',b'56',b'addr'
b'461187744',b'building',b'yes',b'regular'
b'461187744',b'city',b'Gatineau',b'addr'
b'461187744',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461187744',b'street',b'Rue de la N\xc3\xa9buleuse',b'addr'
b'461187744',b'postcode',b'J9J 3V1',b'addr'
b'461187744',b'housenumber',b'1166',b'addr'
b'461187899',b'building',b'yes',b'regular'
b'461187899',b'city',b'Gatineau',b'addr'
b'461187899',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461187899',b'street',b'Rue de la Constellation',b'addr'
b'461187899',b'postcode',b'J9A 3H5',b'addr'
b'461187899',b'housenumber',b'24',b'addr'
b'461188139',b'building',b'yes',b'regular'
b'461188139',b'city',b'Gatineau',b'addr'
b'461188139',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461188139',b'street',b'Rue du Gr\xc3\xa9sil',b'addr'
b'461188139',b'postcode',b'J9A 3K4',b'addr'
b'461188139',b'housenumber',b'23',b'addr'
b'461188444',b'building',b'yes',b'regular'
b'461188444',b'city',b'Gatineau',b'addr'
b'461188444',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461188444',b'street',b'Rue du Frimas',b'addr'
b'461188444',b'postcode',b'J9A 3J9',b'addr'
b'461188444',b'housenumber',b'60',b'addr'
b'461188642',b'building',b'yes',b'regular'
b'461188642',b'city',b'Gatineau',b'addr'
b'461188642',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461188642',b'street',b'Rue de la N\xc3\xa9buleuse',b'addr'
b'461188642',b'postcode',b'J9J 3W5',b'addr'
b'461188642',b'housenumber',b'1030',b'addr'
b'461188817',b'building',b'yes',b'regular'
b'461188817',b'city',b'Gatineau',b'addr'
b'461188817',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461188817',b'street',"b""Rue de l'Embellie""",b'addr'
b'461188817',b'postcode',b'J9A 3K3',b'addr'
b'461188817',b'housenumber',b'29',b'addr'
b'461189051',b'building',b'yes',b'regular'
b'461189051',b'city',b'Gatineau',b'addr'
b'461189051',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461189051',b'street',b'Rue du Centaure',b'addr'
b'461189051',b'housenumber',b'5',b'addr'
b'461189215',b'building',b'yes',b'regular'
b'461189215',b'city',b'Gatineau',b'addr'
b'461189215',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461189215',b'street',b'Rue de Cassiop\xc3\xa9e',b'addr'
b'461189215',b'postcode',b'J9J 3Y1',b'addr'
b'461189215',b'housenumber',b'124',b'addr'
b'461189413',b'building',b'yes',b'regular'
b'461189413',b'city',b'Gatineau',b'addr'
b'461189413',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461189413',b'street',b'Rue de Naples',b'addr'
b'461189413',b'housenumber',b'79',b'addr'
b'461189618',b'building',b'yes',b'regular'
b'461189618',b'city',b'Gatineau',b'addr'
b'461189618',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461189618',b'street',"b""Rue d'Androm\xc3\xa8de""",b'addr'
b'461189618',b'postcode',b'J9J 0A6',b'addr'
b'461189618',b'housenumber',b'32',b'addr'
b'461189776',b'building',b'yes',b'regular'
b'461189776',b'city',b'Gatineau',b'addr'
b'461189776',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461189776',b'street',"b""Rue d'Androm\xc3\xa8de""",b'addr'
b'461189776',b'postcode',b'J9J 0E4',b'addr'
b'461189776',b'housenumber',b'115',b'addr'
b'461189980',b'building',b'yes',b'regular'
b'461189980',b'city',b'Gatineau',b'addr'
b'461189980',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461189980',b'street',b'Rue de la Petite-Ourse',b'addr'
b'461189980',b'postcode',b'J9J 0S2',b'addr'
b'461189980',b'housenumber',b'10',b'addr'
b'461190178',b'building',b'yes',b'regular'
b'461190427',b'building',b'yes',b'regular'
b'461198651',b'building',b'yes',b'regular'
b'461198651',b'city',b'Gatineau',b'addr'
b'461198651',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461198651',b'street',b'Rue des Saisons',b'addr'
b'461198651',b'housenumber',b'864',b'addr'
b'461246697',b'building',b'yes',b'regular'
b'461246697',b'city',b'Gatineau',b'addr'
b'461246697',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461246697',b'street',b'Chemin Grimes',b'addr'
b'461246697',b'postcode',b'J9J 1H5',b'addr'
b'461246697',b'housenumber',b'33',b'addr'
b'461427044',b'building',b'residential',b'regular'
b'461427044',b'city',b'Gatineau',b'addr'
b'461427044',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461427044',b'street',b'Chemin Perry',b'addr'
b'461427044',b'postcode',b'J9J 3A9',b'addr'
b'461427044',b'housenumber',b'1165',b'addr'
b'461427275',b'building',b'residential',b'regular'
b'461427275',b'city',b'Gatineau',b'addr'
b'461427275',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461427275',b'street',b'Rue des Saisons',b'addr'
b'461427275',b'housenumber',b'799',b'addr'
b'461428045',b'building',b'residential',b'regular'
b'461428045',b'city',b'Gatineau',b'addr'
b'461428045',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461428045',b'street',b'Rue Boisvert',b'addr'
b'461428045',b'postcode',b'J9J 3E1',b'addr'
b'461428045',b'housenumber',b'568',b'addr'
b'461436985',b'building',b'residential',b'regular'
b'461436985',b'city',b'Gatineau',b'addr'
b'461436985',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461436985',b'street',b'Rue de la Gal\xc3\xa8ne',b'addr'
b'461436985',b'country',b'CA',b'addr'
b'461436985',b'postcode',b'J8Z 3N6',b'addr'
b'461436985',b'housenumber',b'242',b'addr'
b'461439935',b'leisure',b'playground',b'regular'
b'461442430',b'building',b'residential',b'regular'
b'461442430',b'city',b'Gatineau',b'addr'
b'461442430',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461442430',b'street',b'Rue du Gabbro',b'addr'
b'461442430',b'country',b'CA',b'addr'
b'461442430',b'housenumber',b'48',b'addr'
b'461446840',b'building',b'residential',b'regular'
b'461446840',b'city',b'Gatineau',b'addr'
b'461446840',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461446840',b'street',b'Rue du Graphite',b'addr'
b'461446840',b'country',b'CA',b'addr'
b'461446840',b'postcode',b'J8Z 2P2',b'addr'
b'461446840',b'housenumber',b'18',b'addr'
b'461562943',b'building',b'yes',b'regular'
b'461562943',b'city',b'Gatineau',b'addr'
b'461562943',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461562943',b'street',b'Rue Vivaldi',b'addr'
b'461562943',b'housenumber',b'483',b'addr'
b'461913154',b'building',b'residential',b'regular'
b'461913154',b'city',b'Gatineau',b'addr'
b'461913154',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461913154',b'street',b'Avenue du Bois-Franc',b'addr'
b'461913154',b'postcode',b'J9J 2V3',b'addr'
b'461913154',b'housenumber',b'228',b'addr'
b'461913254',b'building',b'residential',b'regular'
b'461913254',b'city',b'Gatineau',b'addr'
b'461913254',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461913254',b'street',b'Rue du Fusain',b'addr'
b'461913254',b'postcode',b'J9J 0P3',b'addr'
b'461913254',b'housenumber',b'26',b'addr'
b'461913358',b'building',b'residential',b'regular'
b'461913358',b'city',b'Gatineau',b'addr'
b'461913358',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461913358',b'street',b'Rue des Roseaux',b'addr'
b'461913358',b'postcode',b'J9J 0H7',b'addr'
b'461913358',b'housenumber',b'73',b'addr'
b'461940766',b'building',b'residential',b'regular'
b'461940766',b'city',b'Gatineau',b'addr'
b'461940766',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'461940766',b'street',b'Rue Frank-Lynch',b'addr'
b'461940766',b'postcode',b'J9J 3W1',b'addr'
b'461940766',b'housenumber',b'312',b'addr'
b'461940866',b'building',b'residential',b'regular'
b'461940866',b'city',b'Gatineau',b'addr'
